PRIME,AB,A,B,INDEX
1.16111E+13,J6JKJ4TK,J6JK,J4TK,46TJJJKK
1.16111E+13,J6JKJ3JK,J6JK,J3JK,36JJJJKK
1.16111E+13,J6JKTJT7,J6JK,TJT7,67TTJJJK
1.16111E+13,J6JKTT4J,J6JK,TT4J,46TTJJJK
1.16111E+13,J6JKJT4K,J6JK,JT4K,46TJJJKK
2.13101E+13,2KTK1JTK,2KTK,1JTK,12TTJKKK
2.13101E+13,2KTKT7KJ,2KTK,T7KJ,27TTJKKK
2.13101E+13,2KTKJ6JK,2KTK,J6JK,26TJJKKK
2.13101E+13,2KTKQTT3,2KTK,QTT3,23TTTQKK
2.13101E+13,2KTKTK7J,2KTK,TK7J,27TTJKKK
2.13101E+13,2KTKJ1TK,2KTK,J1TK,12TTJKKK
2.13101E+13,2KTKKK8K,2KTK,KK8K,28TKKKKK
2.13101E+13,2KTKTJT7,2KTK,TJT7,27TTTJKK
2.13101E+13,2KTKJT4K,2KTK,JT4K,24TTJKKK
2.13101E+13,2KTKQTQ7,2KTK,QTQ7,27TTQQKK
1.01114E+13,TJK99KTJ,TJK9,9KTJ,99TTJJKK
1.01114E+13,TJK94KKK,TJK9,4KKK,49TJKKKK
1.01114E+13,TJK94TKK,TJK9,4TKK,49TTJKKK
1.01114E+13,TJK9QK2K,TJK9,QK2K,29TJQKKK
1.01114E+13,TJK9JJ7J,TJK9,JJ7J,79TJJJJK
1.01114E+13,TJK9K8JJ,TJK9,K8JJ,89TJJJKK
1.01114E+13,TJK9KK3J,TJK9,KK3J,39TJJKKK
1.01114E+13,TJK9K5QK,TJK9,K5QK,59TJQKKK
4.11121E+13,4JQKT6KJ,4JQK,T6KJ,46TJJQKK
4.11121E+13,4JQKTJK9,4JQK,TJK9,49TJJQKK
4.11121E+13,4JQK7TKK,4JQK,7TKK,47TJQKKK
4.11121E+13,4JQK2TJJ,4JQK,2TJJ,24TJJJQK
4.11121E+13,4JQKTTK1,4JQK,TTK1,14TTJQKK
4.11121E+13,4JQKK4KK,4JQK,K4KK,44JQKKKK
4.11121E+13,4JQKK9JK,4JQK,K9JK,49JJQKKK
4.11121E+13,4JQKT7KK,4JQK,T7KK,47TJQKKK
4.11121E+13,4JQKK9TJ,4JQK,K9TJ,49TJJQKK
1.31131E+13,KJ3JTQ8J,KJ3J,TQ8J,38TJJJQK
1.31131E+13,KJ3J1JTK,KJ3J,1JTK,13TJJJKK
1.31131E+13,KJ3JJ6JK,KJ3J,J6JK,36JJJJKK
1.31131E+13,KJ3JQ3KK,KJ3J,Q3KK,33JJQKKK
1.31131E+13,KJ3JJ1TK,KJ3J,J1TK,13TJJJKK
1.31131E+13,KJ3J4TTJ,KJ3J,4TTJ,34TTJJJK
1.31131E+13,KJ3JQ2JK,KJ3J,Q2JK,23JJJQKK
1.31131E+13,KJ3JQTQ7,KJ3J,QTQ7,37TJJQQK
1.23131E+13,Q3KKJKK7,Q3KK,JKK7,37JQKKKK
1.23131E+13,Q3KKQTT3,Q3KK,QTT3,33TTQQKK
1.23131E+13,Q3KKKQK3,Q3KK,KQK3,33QQKKKK
1.23131E+13,Q3KKQKK3,Q3KK,QKK3,33QQKKKK
1.23131E+13,Q3KKQT6K,Q3KK,QT6K,36TQQKKK
1.23131E+13,Q3KK4TTJ,Q3KK,4TTJ,34TTJQKK
1.23131E+13,Q3KKT4KJ,Q3KK,T4KJ,34TJQKKK
1.23131E+13,Q3KKJ4TK,Q3KK,J4TK,34TJQKKK
1.23131E+13,Q3KKQQ6J,Q3KK,QQ6J,36JQQQKK
1.23131E+13,Q3KKTTQ9,Q3KK,TTQ9,39TTQQKK
4.13131E+13,4KKKJTQ7,4KKK,JTQ7,47TJQKKK
4.13131E+13,4KKKTQ4J,4KKK,TQ4J,44TJQKKK
4.13131E+13,4KKK3KJK,4KKK,3KJK,34JKKKKK
4.13131E+13,4KKKJQ6J,4KKK,JQ6J,46JJQKKK
4.13131E+13,4KKK3JTK,4KKK,3JTK,34TJKKKK
4.13131E+13,4KKKQ8QJ,4KKK,Q8QJ,48JQQKKK
4.13131E+13,4KKKJ9KK,4KKK,J9KK,49JKKKKK
1.01114E+13,TJK7K8KK,TJK7,K8KK,78TJKKKK
1.01114E+13,TJK7QJ4J,TJK7,QJ4J,47TJJJQK
1.01114E+13,TJK76TJJ,TJK7,6TJJ,67TTJJJK
1.01114E+13,TJK7QT2J,TJK7,QT2J,27TTJJQK
1.11261E+13,JQ6JTQ2K,JQ6J,TQ2K,26TJJQQK
1.11261E+13,JQ6JJT9K,JQ6J,JT9K,69TJJJQK
1.11261E+13,JQ6J3KJK,JQ6J,3KJK,36JJJQKK
1.11261E+13,JQ6J9QQK,JQ6J,9QQK,69JJQQQK
1.11261E+13,JQ6J4QJK,JQ6J,4QJK,46JJJQQK
1.11261E+13,JQ6JJ2TJ,JQ6J,J2TJ,26TJJJJQ
1.11261E+13,JQ6J7TKK,JQ6J,7TKK,67TJJQKK
1.11261E+13,JQ6JQJ9J,JQ6J,QJ9J,69JJJJQQ
1.11261E+13,JQ6JK8QK,JQ6J,K8QK,68JJQQKK
1.11261E+13,JQ6JJQ9J,JQ6J,JQ9J,69JJJJQQ
1.11261E+13,JQ6J1TQJ,JQ6J,1TQJ,16TJJJQQ
1.11261E+13,JQ6JQT4J,JQ6J,QT4J,46TJJJQQ
1.11261E+13,JQ6J1QTJ,JQ6J,1QTJ,16TJJJQQ
4.10131E+13,4TKKKT6J,4TKK,KT6J,46TTJKKK
4.10131E+13,4TKKT6KJ,4TKK,T6KJ,46TTJKKK
4.10131E+13,4TKK2TQK,4TKK,2TQK,24TTQKKK
4.10131E+13,4TKKK2QK,4TKK,K2QK,24TQKKKK
4.10131E+13,4TKKK8JJ,4TKK,K8JJ,48TJJKKK
4.10131E+13,4TKKJQ4K,4TKK,JQ4K,44TJQKKK
4.10131E+13,4TKKJ9KK,4TKK,J9KK,49TJKKKK
4.10131E+13,4TKKQQT3,4TKK,QQT3,34TTQQKK
4.10131E+13,4TKKQT4J,4TKK,QT4J,44TTJQKK
4.10131E+13,4TKKKK9J,4TKK,KK9J,49TJKKKK
2.10131E+13,2TKKJ1QJ,2TKK,J1QJ,12TJJQKK
2.10131E+13,2TKKK1KJ,2TKK,K1KJ,12TJKKKK
2.10131E+13,2TKKT7KJ,2TKK,T7KJ,27TTJKKK
2.10131E+13,2TKKKJ3J,2TKK,KJ3J,23TJJKKK
2.10131E+13,2TKKJKK7,2TKK,JKK7,27TJKKKK
2.10131E+13,2TKKKQK3,2TKK,KQK3,23TQKKKK
2.10131E+13,2TKK1JQJ,2TKK,1JQJ,12TJJQKK
2.10131E+13,2TKKJJ2J,2TKK,JJ2J,22TJJJKK
2.10131E+13,2TKKQ2JK,2TKK,Q2JK,22TJQKKK
2.10131E+13,2TKKQQ6J,2TKK,QQ6J,26TJQQKK
2.10131E+13,2TKK2QTJ,2TKK,2QTJ,22TTJQKK
4.12121E+13,4QQKK8KK,4QQK,K8KK,48QQKKKK
4.12121E+13,4QQKT5KK,4QQK,T5KK,45TQQKKK
4.12121E+13,4QQK1JTK,4QQK,1JTK,14TJQQKK
4.12121E+13,4QQKKTQ3,4QQK,KTQ3,34TQQQKK
4.12121E+13,4QQKJ1TK,4QQK,J1TK,14TJQQKK
4.12121E+13,4QQKQ9KK,4QQK,Q9KK,49QQQKKK
4.12121E+13,4QQK6TJJ,4QQK,6TJJ,46TJJQQK
4.12121E+13,4QQKKK8K,4QQK,KK8K,48QQKKKK
4.12121E+13,4QQKKQK9,4QQK,KQK9,49QQQKKK
1.11314E+13,JKK7T5KK,JKK7,T5KK,57TJKKKK
1.11314E+13,JKK75TQJ,JKK7,5TQJ,57TJJQKK
1.11314E+13,JKK7QQJ9,JKK7,QQJ9,79JJQQKK
1.11314E+13,JKK75KTK,JKK7,5KTK,57TJKKKK
9.12121E+13,9QQKKT6J,9QQK,KT6J,69TJQQKK
9.12121E+13,9QQKJT9K,9QQK,JT9K,99TJQQKK
9.12121E+13,9QQK3KJK,9QQK,3KJK,39JQQKKK
9.12121E+13,9QQKQQQ1,9QQK,QQQ1,19QQQQQK
9.12121E+13,9QQKJ6KK,9QQK,J6KK,69JQQKKK
9.12121E+13,9QQKKJT9,9QQK,KJT9,99TJQQKK
9.12121E+13,9QQKJJ7J,9QQK,JJ7J,79JJJQQK
9.12121E+13,9QQK4QTJ,9QQK,4QTJ,49TJQQQK
9.12121E+13,9QQKK4KK,9QQK,K4KK,49QQKKKK
9.12121E+13,9QQKJ7JJ,9QQK,J7JJ,79JJJQQK
9.12121E+13,9QQKJQ9J,9QQK,JQ9J,99JJQQQK
9.12121E+13,9QQKK5QK,9QQK,K5QK,59QQQKKK
9.12121E+13,9QQKT1TK,9QQK,T1TK,19TTQQKK
1.21261E+13,QQ6KJTQ7,QQ6K,JTQ7,67TJQQQK
1.21261E+13,QQ6K9KTJ,QQ6K,9KTJ,69TJQQKK
1.21261E+13,QQ6K2JKJ,QQ6K,2JKJ,26JJQQKK
1.21261E+13,QQ6KKT6J,QQ6K,KT6J,66TJQQKK
1.21261E+13,QQ6KQ8QJ,QQ6K,Q8QJ,68JQQQQK
1.21261E+13,QQ6KKTJ9,QQ6K,KTJ9,69TJQQKK
1.21261E+13,QQ6KKK3J,QQ6K,KK3J,36JQQKKK
1.21261E+13,QQ6K7JQK,QQ6K,7JQK,67JQQQKK
1.21261E+13,QQ6KQQT3,QQ6K,QQT3,36TQQQQK
1.21261E+13,QQ6K5KJJ,QQ6K,5KJJ,56JJQQKK
1.21261E+13,QQ6KQ9JJ,QQ6K,Q9JJ,69JJQQQK
1.21261E+13,QQ6K8JTJ,QQ6K,8JTJ,68TJJQQK
1.21212E+13,QQQ19KTJ,QQQ1,9KTJ,19TJQQQK
1.21212E+13,QQQ12JKJ,QQQ1,2JKJ,12JJQQQK
1.21212E+13,QQQ1K6TJ,QQQ1,K6TJ,16TJQQQK
1.21212E+13,QQQ1J9TK,QQQ1,J9TK,19TJQQQK
1.21212E+13,QQQ1TQ4J,QQQ1,TQ4J,14TJQQQQ
1.21212E+13,QQQ1JQ6J,QQQ1,JQ6J,16JJQQQQ
1.21212E+13,QQQ1QQ6K,QQQ1,QQ6K,16QQQQQK
1.21212E+13,QQQ14QKJ,QQQ1,4QKJ,14JQQQQK
1.21212E+13,QQQ1QTQ3,QQQ1,QTQ3,13TQQQQQ
1.21212E+13,QQQ14QTJ,QQQ1,4QTJ,14TJQQQQ
1.21212E+13,QQQ1KJT3,QQQ1,KJT3,13TJQQQK
1.21212E+13,QQQ1KK3J,QQQ1,KK3J,13JQQQKK
1.21212E+13,QQQ1K5QK,QQQ1,K5QK,15QQQQKK
1.21212E+13,QQQ1T7KK,QQQ1,T7KK,17TQQQKK
1.21212E+13,QQQ18JTJ,QQQ1,8JTJ,18TJJQQQ
1.21212E+13,QQQ1J8KJ,QQQ1,J8KJ,18JJQQQK
1.21071E+13,QT7JK6TJ,QT7J,K6TJ,67TTJJQK
1.21071E+13,QT7JQQQ1,QT7J,QQQ1,17TJQQQQ
1.21071E+13,QT7J2TQK,QT7J,2TQK,27TTJQQK
1.21071E+13,QT7J8KJJ,QT7J,8KJJ,78TJJJQK
1.21071E+13,QT7JKJT9,QT7J,KJT9,79TTJJQK
1.21071E+13,QT7JJTT3,QT7J,JTT3,37TTTJJQ
1.21071E+13,QT7J2TJJ,QT7J,2TJJ,27TTJJJQ
1.21071E+13,QT7JQJ9J,QT7J,QJ9J,79TJJJQQ
1.21071E+13,QT7JK4KK,QT7J,K4KK,47TJQKKK
4.12111E+13,4QJK9KTJ,4QJK,9KTJ,49TJJQKK
4.12111E+13,4QJKT6KJ,4QJK,T6KJ,46TJJQKK
4.12111E+13,4QJK3TKJ,4QJK,3TKJ,34TJJQKK
4.12111E+13,4QJK7TKK,4QJK,7TKK,47TJQKKK
4.12111E+13,4QJKK8JJ,4QJK,K8JJ,48JJJQKK
4.12111E+13,4QJK1TQJ,4QJK,1TQJ,14TJJQQK
4.12111E+13,4QJKKQ5K,4QJK,KQ5K,45JQQKKK
1.25101E+13,Q5TJK1KJ,Q5TJ,K1KJ,15TJJQKK
1.25101E+13,Q5TJ6TQK,Q5TJ,6TQK,56TTJQQK
1.25101E+13,Q5TJQ7JJ,Q5TJ,Q7JJ,57TJJJQQ
1.25101E+13,Q5TJKJ3J,Q5TJ,KJ3J,35TJJJQK
1.25101E+13,Q5TJQ7QK,Q5TJ,Q7QK,57TJQQQK
1.25101E+13,Q5TJKQK3,Q5TJ,KQK3,35TJQQKK
1.25101E+13,Q5TJQKT9,Q5TJ,QKT9,59TTJQQK
1.25101E+13,Q5TJJT7K,Q5TJ,JT7K,57TTJJQK
1.25101E+13,Q5TJQK9K,Q5TJ,QK9K,59TJQQKK
1.25101E+13,Q5TJTTQ9,Q5TJ,TTQ9,59TTTJQQ
1.25101E+13,Q5TJ5QJK,Q5TJ,5QJK,55TJJQQK
1.21141E+13,QJ4JK8KK,QJ4J,K8KK,48JJQKKK
1.21141E+13,QJ4JKTQ3,QJ4J,KTQ3,34TJJQQK
1.21141E+13,QJ4J8QTJ,QJ4J,8QTJ,48TJJJQQ
1.21141E+13,QJ4JQ9KK,QJ4J,Q9KK,49JJQQKK
1.16131E+13,J6KKJ5JK,J6KK,J5JK,56JJJKKK
1.16131E+13,J6KKK6TJ,J6KK,K6TJ,66TJJKKK
1.16131E+13,J6KK4JQK,J6KK,4JQK,46JJQKKK
1.16131E+13,J6KKQQQ1,J6KK,QQQ1,16JQQQKK
1.16131E+13,J6KKQT7J,J6KK,QT7J,67TJJQKK
1.16131E+13,J6KKQK2K,J6KK,QK2K,26JQKKKK
1.16131E+13,J6KKJTT3,J6KK,JTT3,36TTJJKK
1.16131E+13,J6KK2TJJ,J6KK,2TJJ,26TJJJKK
1.16131E+13,J6KKJ9KK,J6KK,J9KK,69JJKKKK
1.16131E+13,J6KKJ7JJ,J6KK,J7JJ,67JJJJKK
1.16131E+13,J6KK8JTJ,J6KK,8JTJ,68TJJJKK
1.16131E+13,J6KK3KKJ,J6KK,3KKJ,36JJKKKK
1.16131E+13,J6KKKK9J,J6KK,KK9J,69JJKKKK
2.10121E+13,2TQKKT3J,2TQK,KT3J,23TTJQKK
2.10121E+13,2TQK3KJK,2TQK,3KJK,23TJQKKK
2.10121E+13,2TQKJQJ3,2TQK,JQJ3,23TJJQQK
2.10121E+13,2TQK7TKK,2TQK,7TKK,27TTQKKK
2.10121E+13,2TQK4QKJ,2TQK,4QKJ,24TJQQKK
2.10121E+13,2TQK2TJJ,2TQK,2TJJ,22TTJJQK
2.10121E+13,2TQKTTK1,2TQK,TTK1,12TTTQKK
2.10121E+13,2TQKJQ9J,2TQK,JQ9J,29TJJQQK
2.10121E+13,2TQKK5QK,2TQK,K5QK,25TQQKKK
2.10121E+13,2TQK8JTJ,2TQK,8JTJ,28TTJJQK
2.10121E+13,2TQKJQ1K,2TQK,JQ1K,12TJQQKK
2.10121E+13,2TQKKQ8K,2TQK,KQ8K,28TQQKKK
1.12101E+13,J2TJJTQ7,J2TJ,JTQ7,27TTJJJQ
1.12101E+13,J2TJTQ2K,J2TJ,TQ2K,22TTJJQK
1.12101E+13,J2TJT6KJ,J2TJ,T6KJ,26TTJJJK
1.12101E+13,J2TJTQ4J,J2TJ,TQ4J,24TTJJJQ
1.12101E+13,J2TJ6TKJ,J2TJ,6TKJ,26TTJJJK
1.12101E+13,J2TJQJ3J,J2TJ,QJ3J,23TJJJJQ
1.12101E+13,J2TJK8QK,J2TJ,K8QK,28TJJQKK
1.12101E+13,J2TJJQ4K,J2TJ,JQ4K,24TJJJQK
1.12101E+13,J2TJK4KK,J2TJ,K4KK,24TJJKKK
1.12101E+13,J2TJ5QQJ,J2TJ,5QQJ,25TJJJQQ
1.12101E+13,J2TJQ1KJ,J2TJ,Q1KJ,12TJJJQK
1.12101E+13,J2TJK9JK,J2TJ,K9JK,29TJJJKK
1.12101E+13,J2TJQT4J,J2TJ,QT4J,24TTJJJQ
1.12101E+13,J2TJQ9JJ,J2TJ,Q9JJ,29TJJJJQ
1.12101E+13,J2TJKQ5K,J2TJ,KQ5K,25TJJQKK
1.27121E+13,Q7QK4QJJ,Q7QK,4QJJ,47JJQQQK
1.27121E+13,Q7QK6TQK,Q7QK,6TQK,67TQQQKK
1.27121E+13,Q7QKJK7K,Q7QK,JK7K,77JQQKKK
1.27121E+13,Q7QK1JTK,Q7QK,1JTK,17TJQQKK
1.27121E+13,Q7QKJKK7,Q7QK,JKK7,77JQQKKK
1.27121E+13,Q7QKQT6K,Q7QK,QT6K,67TQQQKK
1.27121E+13,Q7QKJ1TK,Q7QK,J1TK,17TJQQKK
1.27121E+13,Q7QKKK8K,Q7QK,KK8K,78QQKKKK
1.27121E+13,Q7QK5KTK,Q7QK,5KTK,57TQQKKK
1.27121E+13,Q7QKJ6TJ,Q7QK,J6TJ,67TJJQQK
3.10131E+13,3TKJJQ4K,3TKJ,JQ4K,34TJJQKK
3.10131E+13,3TKJK5QK,3TKJ,K5QK,35TJQKKK
3.10131E+13,3TKJ1TQJ,3TKJ,1TQJ,13TTJJQK
3.10131E+13,3TKJ8JTJ,3TKJ,8JTJ,38TTJJJK
1.2101E+13,QTT3T5KK,QTT3,T5KK,35TTTQKK
1.2101E+13,QTT3Q7JJ,QTT3,Q7JJ,37TTJJQQ
1.2101E+13,QTT3JK7K,QTT3,JK7K,37TTJQKK
1.2101E+13,QTT3Q3KK,QTT3,Q3KK,33TTQQKK
1.2101E+13,QTT3JKK7,QTT3,JKK7,37TTJQKK
1.2101E+13,QTT3Q7QK,QTT3,Q7QK,37TTQQQK
1.2101E+13,QTT36TJJ,QTT3,6TJJ,36TTTJJQ
1.2101E+13,QTT3TJT7,QTT3,TJT7,37TTTTJQ
1.2101E+13,QTT35QJK,QTT3,5QJK,35TTJQQK
1.31012E+13,KTQ3TT4J,KTQ3,TT4J,34TTTJQK
1.32121E+13,K2QKQT7J,K2QK,QT7J,27TJQQKK
1.32121E+13,K2QKJQJ3,K2QK,JQJ3,23JJQQKK
1.32121E+13,K2QKKJT3,K2QK,KJT3,23TJQKKK
1.32121E+13,K2QKJQ9J,K2QK,JQ9J,29JJQQKK
1.32121E+13,K2QKQ9JJ,K2QK,Q9JJ,29JJQQKK
1.32121E+13,K2QKJQ1K,K2QK,JQ1K,12JQQKKK
1.32121E+13,K2QKJT3K,K2QK,JT3K,23TJQKKK
1.31213E+13,KQK32TKK,KQK3,2TKK,23TQKKKK
1.31213E+13,KQK3Q5TJ,KQK3,Q5TJ,35TJQQKK
1.31213E+13,KQK3KTQ3,KQK3,KTQ3,33TQQKKK
1.31213E+13,KQK35TQJ,KQK3,5TQJ,35TJQQKK
1.31213E+13,KQK3Q2JK,KQK3,Q2JK,23JQQKKK
1.31213E+13,KQK3KQ2J,KQK3,KQ2J,23JQQKKK
1.31213E+13,KQK35KTK,KQK3,5KTK,35TQKKKK
1.31213E+13,KQK3JT4K,KQK3,JT4K,34TJQKKK
1.11211E+13,JQJ38QTK,JQJ3,8QTK,38TJJQQK
1.11211E+13,JQJ3QQ6K,JQJ3,QQ6K,36JJQQQK
1.11211E+13,JQJ32TQK,JQJ3,2TQK,23TJJQQK
1.11211E+13,JQJ3KQ8K,JQJ3,KQ8K,38JJQQKK
8.13111E+13,8KJJTQ2K,8KJJ,TQ2K,28TJJQKK
8.13111E+13,8KJJJT9K,8KJJ,JT9K,89TJJJKK
8.13111E+13,8KJJ6TKJ,8KJJ,6TKJ,68TJJJKK
8.13111E+13,8KJJK8JJ,8KJJ,K8JJ,88JJJJKK
8.13111E+13,8KJJ5QQJ,8KJJ,5QQJ,58JJJQQK
8.13111E+13,8KJJJQT7,8KJJ,JQT7,78TJJJQK
8.13111E+13,8KJJK9JK,8KJJ,K9JK,89JJJKKK
8.13111E+13,8KJJ6JTK,8KJJ,6JTK,68TJJJKK
8.13111E+13,8KJJJQK1,8KJJ,JQK1,18JJJQKK
8.13111E+13,8KJJKJQ7,8KJJ,KJQ7,78JJJQKK
8.13111E+13,8KJJK9TJ,8KJJ,K9TJ,89TJJJKK
8.13111E+13,8KJJKQ5K,8KJJ,KQ5K,58JJQKKK
8.13111E+13,8KJJKK9J,8KJJ,KK9J,89JJJKKK
8.12101E+13,8QTJTJK7,8QTJ,TJK7,78TTJJQK
8.12101E+13,8QTJQTT3,8QTJ,QTT3,38TTTJQQ
8.12101E+13,8QTJKQK3,8QTJ,KQK3,38TJQQKK
8.12101E+13,8QTJJQ5K,8QTJ,JQ5K,58TJJQQK
1.01371E+13,TK7JJQQ9,TK7J,JQQ9,79TJJQQK
1.01371E+13,TK7J2TKK,TK7J,2TKK,27TTJKKK
1.01371E+13,TK7JJKK7,TK7J,JKK7,77TJJKKK
1.01371E+13,TK7JQ5TJ,TK7J,Q5TJ,57TTJJQK
1.01371E+13,TK7JQ7QK,TK7J,Q7QK,77TJQQKK
1.01371E+13,TK7J6TJJ,TK7J,6TJJ,67TTJJJK
1.01371E+13,TK7JJ4TK,TK7J,J4TK,47TTJJKK
1.01371E+13,TK7JQQ6J,TK7J,QQ6J,67TJJQQK
1.01371E+13,TK7J2QTJ,TK7J,2QTJ,27TTJJQK
7.10131E+13,7TKKKT3J,7TKK,KT3J,37TTJKKK
7.10131E+13,7TKKT6KJ,7TKK,T6KJ,67TTJKKK
7.10131E+13,7TKKJ2TJ,7TKK,J2TJ,27TTJJKK
7.10131E+13,7TKK4QKJ,7TKK,4QKJ,47TJQKKK
7.10131E+13,7TKKJJ7J,7TKK,JJ7J,77TJJJKK
7.10131E+13,7TKKK8JJ,7TKK,K8JJ,78TJJKKK
7.10131E+13,7TKKKTK7,7TKK,KTK7,77TTKKKK
7.10131E+13,7TKKJQT7,7TKK,JQT7,77TTJQKK
7.10131E+13,7TKKK9JK,7TKK,K9JK,79TJKKKK
7.10131E+13,7TKKT1TK,7TKK,T1TK,17TTTKKK
7.10131E+13,7TKK1QTJ,7TKK,1QTJ,17TTJQKK
4.12131E+13,4QKJJQJ3,4QKJ,JQJ3,34JJJQQK
4.12131E+13,4QKJK8JJ,4QKJ,K8JJ,48JJJQKK
4.12131E+13,4QKJ7JQK,4QKJ,7JQK,47JJQQKK
4.12131E+13,4QKJQKQ9,4QKJ,QKQ9,49JQQQKK
4.12131E+13,4QKJJQ1K,4QKJ,JQ1K,14JJQQKK
1.21321E+13,QK2KJ9TK,QK2K,J9TK,29TJQKKK
1.21321E+13,QK2KTJK9,QK2K,TJK9,29TJQKKK
1.21321E+13,QK2KQT7J,QK2K,QT7J,27TJQQKK
1.21321E+13,QK2KJ6KK,QK2K,J6KK,26JQKKKK
1.21321E+13,QK2K7TKK,QK2K,7TKK,27TQKKKK
1.21321E+13,QK2KJQT7,QK2K,JQT7,27TJQQKK
1.21321E+13,QK2KQKQ9,QK2K,QKQ9,29QQQKKK
1.21321E+13,QK2K5KJJ,QK2K,5KJJ,25JJQKKK
1.21321E+13,QK2KK9TJ,QK2K,K9TJ,29TJQKKK
1.21321E+13,QK2K8JTJ,QK2K,8JTJ,28TJJQKK
1.21321E+13,QK2KKQ8K,QK2K,KQ8K,28QQKKKK
1.21321E+13,QK2KK5JJ,QK2K,K5JJ,25JJQKKK
1.31111E+13,KJT9J5JK,KJT9,J5JK,59TJJJKK
1.31111E+13,KJT9JJ2K,KJT9,JJ2K,29TJJJKK
1.31111E+13,KJT9J9TK,KJT9,J9TK,99TTJJKK
1.31111E+13,KJT91JQK,KJT9,1JQK,19TJJQKK
1.31111E+13,KJT93KJK,KJT9,3KJK,39TJJKKK
1.31111E+13,KJT94KKK,KJT9,4KKK,49TJKKKK
1.31111E+13,KJT9QQ6K,KJT9,QQ6K,69TJQQKK
1.31111E+13,KJT92TQK,KJT9,2TQK,29TTJQKK
1.31111E+13,KJT9TTK1,KJT9,TTK1,19TTTJKK
1.31111E+13,KJT94QTJ,KJT9,4QTJ,49TTJJQK
1.31111E+13,KJT9J7JJ,KJT9,J7JJ,79TJJJJK
1.31111E+13,KJT97JQK,KJT9,7JQK,79TJJQKK
1.31111E+13,KJT9T7KK,KJT9,T7KK,79TTJKKK
1.31111E+13,KJT9QT4J,KJT9,QT4J,49TTJJQK
1.31111E+13,KJT9J1QK,KJT9,J1QK,19TJJQKK
1.31111E+13,KJT9T1TK,KJT9,T1TK,19TTTJKK
